num,locate,name,rating,review,classfications,address,cost,url
422,홍대 쇼핑거리,L7 홍대,4.2," 1,627",4성급 호텔,,"₩84,847","https://www.google.com/maps/place/L7+%ED%99%8D%EB%8C%80/@37.5531706,126.9196894,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDshJzqtZDrj5kgMzY1LTgg7ZmN64yAIOyHvO2VkeqxsOumrA!3s0x357c98db34e95463:0xc723337f7c07eada!4m2!1d126.9218942!2d37.5531707!5m1!4e3!6e3!3m9!1s0x357c99bd6ac965e5:0x65ab0d65b12cf311!5m2!4m1!1i2!8m2!3d37.5554746!4d126.921507!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11gh4m97_d"
423,홍대 쇼핑거리,The One Hostel Hongdae,4.7, 32,2성급 호텔,,"₩44,906","https://www.google.com/maps/place/The+One+Hostel+Hongdae/@37.5510017,126.920022,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDshJzqtZDrj5kgMzY1LTgg7ZmN64yAIOyHvO2VkeqxsOumrA!3s0x357c98db34e95463:0xc723337f7c07eada!4m2!1d126.9218942!2d37.5531707!5m1!4e3!6e3!3m9!1s0x357c98d00cb96dbb:0x35dc3dac76e81d5d!5m2!4m1!1i2!8m2!3d37.5500629!4d126.9205072!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ!16s%2Fg%2F11b7w26zf7"
424,홍대 쇼핑거리,모노 하우스 홍대 (MONO HOUSE HONGDAE),4.4, 19,2성급 호텔,,"₩120,900","https://www.google.com/maps/place/%EB%AA%A8%EB%85%B8+%ED%95%98%EC%9A%B0%EC%8A%A4+%ED%99%8D%EB%8C%80+(MONO+HOUSE+HONGDAE)/@37.5531706,126.9196894,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDshJzqtZDrj5kgMzY1LTgg7ZmN64yAIOyHvO2VkeqxsOumrA!3s0x357c98db34e95463:0xc723337f7c07eada!4m2!1d126.9218942!2d37.5531707!5m1!4e3!6e3!3m9!1s0x357c98dc78d62de9:0xc3544a629eaf1470!5m2!4m1!1i2!8m2!3d37.5557819!4d126.918804!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ!16s%2Fg%2F11btv66qyd"
425,덕수궁,24게스트하우스 서울시청점,4.2, 57,2성급 호텔,,"₩30,094","https://www.google.com/maps/place/24%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4+%EC%84%9C%EC%9A%B8%EC%8B%9C%EC%B2%AD%EC%A0%90/@37.5653829,126.9734381,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOykkeq1rCDshLjsooXrjIDroZwgOTkg642V7IiY6raB!3s0x357ca28d3199c531:0x7a2d35df0efd2d8!4m2!1d126.9751461!2d37.5658049!5m1!4e3!6e3!3m9!1s0x357ca2f2d8014909:0x6371ed28c7e529f3!5m2!4m1!1i2!8m2!3d37.5647678!4d126.9762891!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ!16s%2Fg%2F11cn2tpw7g"
426,덕수궁,"THE PLAZA Seoul, Autograph Collection",4.4," 3,815",5성급 호텔,,"₩217,041","https://www.google.com/maps/place/THE+PLAZA+Seoul,+Autograph+Collection/@37.5653829,126.9734381,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOykkeq1rCDshLjsooXrjIDroZwgOTkg642V7IiY6raB!3s0x357ca28d3199c531:0x7a2d35df0efd2d8!4m2!1d126.9751461!2d37.5658049!5m1!4e3!6e3!3m9!1s0x357ca2f2f77b6c9f:0xd79527ac6fbc8b03!5m2!4m1!1i2!8m2!3d37.564636!4d126.9780587!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11bzt485sg"
427,덕수궁,프레지던트호텔,4.0," 1,568",4성급 호텔,,"₩54,279","https://www.google.com/maps/place/%ED%94%84%EB%A0%88%EC%A7%80%EB%8D%98%ED%8A%B8%ED%98%B8%ED%85%94/@37.5653391,126.9728263,16.71z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOykkeq1rCDshLjsooXrjIDroZwgOTkg642V7IiY6raB!3s0x357ca28d3199c531:0x7a2d35df0efd2d8!4m2!1d126.9751461!2d37.5658049!5m1!4e3!6e3!3m9!1s0x357ca31fdd6a88e1:0xeae8e85bde4e7c18!5m2!4m1!1i2!8m2!3d37.565622!4d126.9794427!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11b6d59rtw"
428,덕수궁,호텔토마스명동,4.1, 100,3성급 호텔,,"₩51,142","https://www.google.com/maps/place/%ED%98%B8%ED%85%94%ED%86%A0%EB%A7%88%EC%8A%A4%EB%AA%85%EB%8F%99/@37.5653829,126.9734381,17z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOykkeq1rCDshLjsooXrjIDroZwgOTkg642V7IiY6raB!3s0x357ca28d3199c531:0x7a2d35df0efd2d8!4m2!1d126.9751461!2d37.5658049!5m1!4e3!6e3!3m8!1s0x357ca2f3a0b45fc3:0xab3dbbbd21216635!5m2!4m1!1i2!8m2!3d37.5631286!4d126.9783524!16s%2Fg%2F11gfn95tkp"
429,덕수궁,ENA스위트호텔,4.4, 661,3성급 호텔,,"₩60,684","https://www.google.com/maps/place/ENA%EC%8A%A4%EC%9C%84%ED%8A%B8%ED%98%B8%ED%85%94/@37.5642604,126.9742535,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOykkeq1rCDshLjsooXrjIDroZwgOTkg642V7IiY6raB!3s0x357ca28d3199c531:0x7a2d35df0efd2d8!4m2!1d126.9751461!2d37.5658049!5m1!4e3!6e3!3m9!1s0x357ca28b6b3a47c3:0xa7f65bdc28c3a4ad!5m2!4m1!1i2!8m2!3d37.5622611!4d126.9738737!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11gf09jxj5"
430,인사동거리,오라카이인사동스위츠,4.2,873,5성급 호텔,,"₩116,642","https://www.google.com/maps/place/%EC%98%A4%EB%9D%BC%EC%B9%B4%EC%9D%B4%EC%9D%B8%EC%82%AC%EB%8F%99%EC%8A%A4%EC%9C%84%EC%B8%A0/@37.5721516,126.9845469,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7J247IKs64-Z6rGw66asIEluc2Fkb25nLCBKb25ncm8tZ3UsIOyEnOyauO2KueuzhOyLnA!3s0x357ca2e7f9c7f07b:0xb277f48a0573a31f!4m2!1d126.9867517!2d37.5721517!5m1!4e3!6e3!3m9!1s0x357ca2dd446fa5df:0x2222ba8d7b65e559!5m2!4m1!1i2!8m2!3d37.5729619!4d126.9873317!15sCgbtmLjthZSSARZzZXJ2aWNlZF9hY2NvbW1vZGF0aW9u!16s%2Fg%2F1tk20w74"
431,인사동거리,썬비호텔,4.2,246,3성급 호텔,,"₩71,443","https://www.google.com/maps/place/%EC%8D%AC%EB%B9%84%ED%98%B8%ED%85%94/@37.5721516,126.9845469,17z/data=!4m19!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7J247IKs64-Z6rGw66asIEluc2Fkb25nLCBKb25ncm8tZ3UsIOyEnOyauO2KueuzhOyLnA!3s0x357ca2e7f9c7f07b:0xb277f48a0573a31f!4m2!1d126.9867517!2d37.5721517!5m1!4e3!6e3!3m5!1s0x357ca2ec0ea55dc7:0x54f76250e797fd03!5m2!4m1!1i2!15sCgbtmLjthZSSAQVob3RlbA"
432,인사동거리,센터마크호텔 서울,4.1,959,4성급 호텔,,"₩58,134","https://www.google.com/maps/place/%EC%84%BC%ED%84%B0%EB%A7%88%ED%81%AC%ED%98%B8%ED%85%94+%EC%84%9C%EC%9A%B8/@37.5721516,126.9845469,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7J247IKs64-Z6rGw66asIEluc2Fkb25nLCBKb25ncm8tZ3UsIOyEnOyauO2KueuzhOyLnA!3s0x357ca2e7f9c7f07b:0xb277f48a0573a31f!4m2!1d126.9867517!2d37.5721517!5m1!4e3!6e3!3m9!1s0x357ca2e830cbc6af:0xd32ef20d46f7753f!5m2!4m1!1i2!8m2!3d37.5725356!4d126.9841667!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11b73r7sjf"
433,인사동거리,Moxy Seoul Insadong,4.4,140,2성급 호텔,,"₩79,200","https://www.google.com/maps/place/Moxy+Seoul+Insadong/@37.5721516,126.9845469,17z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7J247IKs64-Z6rGw66asIEluc2Fkb25nLCBKb25ncm8tZ3UsIOyEnOyauO2KueuzhOyLnA!3s0x357ca2e7f9c7f07b:0xb277f48a0573a31f!4m2!1d126.9867517!2d37.5721517!5m1!4e3!6e3!3m8!1s0x357ca3d799111711:0x77f67f6f32089c5!5m2!4m1!1i2!8m2!3d37.5723363!4d126.9893199!16s%2Fg%2F11h58zjkd5"
434,인사동거리,호텔아벤트리종로,4.0,682,3성급 호텔,,"₩44,460","https://www.google.com/maps/place/%ED%98%B8%ED%85%94%EC%95%84%EB%B2%A4%ED%8A%B8%EB%A6%AC%EC%A2%85%EB%A1%9C/@37.5721516,126.9845469,17z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7J247IKs64-Z6rGw66asIEluc2Fkb25nLCBKb25ncm8tZ3UsIOyEnOyauO2KueuzhOyLnA!3s0x357ca2e7f9c7f07b:0xb277f48a0573a31f!4m2!1d126.9867517!2d37.5721517!5m1!4e3!6e3!3m9!1s0x357ca2e9cddf4c87:0x2bb59f155a4a0b8c!5m2!4m1!1i2!8m2!3d37.5730554!4d126.9833332!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11xs00q1m"
435,쇠소깍,글로리힐 펜션,4.1,17,2성급 호텔,"제주특별자치도 서귀포시 특별자치도, 남원읍 하례망장포로 31 KR","₩59,791","https://www.google.com/maps/place/%EA%B8%80%EB%A1%9C%EB%A6%AC%ED%9E%90+%ED%8E%9C%EC%85%98/@33.2520216,126.6120482,14.42z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDsh6DshozquY3roZwgMTM4IOyHoOyGjOq5jQ!3s0x350dab5b2cdc880d:0xbcb796ef4d7df1f9!4m2!1d126.6235206!2d33.2525446!5m1!4e3!6e3!3m9!1s0x350dab115d0b88f5:0x9abf7989132d7ef2!5m2!4m1!1i2!8m2!3d33.2623969!4d126.6377467!15sCgbtmLjthZSSAQxob2xpZGF5X2hvbWU!16s%2Fg%2F11fzp_pdmc"
436,쇠소깍,바닷가에서팬션,4.2,25,3성급 호텔,,"₩156,290","https://www.google.com/maps/place/%EB%B0%94%EB%8B%B7%EA%B0%80%EC%97%90%EC%84%9C%ED%8C%AC%EC%85%98/@33.2472685,126.6016445,15z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDsh6DshozquY3roZwgMTM4IOyHoOyGjOq5jQ!3s0x350dab5b2cdc880d:0xbcb796ef4d7df1f9!4m2!1d126.6235206!2d33.2525446!5m1!4e3!6e3!3m8!1s0x350c5351f56b8ad1:0x13c6c961fad9031f!5m2!4m1!1i2!8m2!3d33.2404351!4d126.6039482!16s%2Fg%2F1tdzcr7q"
437,쇠소깍,더베이제주리조트,4.2,74,3성급 호텔,,"₩123,342","https://www.google.com/maps/place/%EB%8D%94%EB%B2%A0%EC%9D%B4%EC%A0%9C%EC%A3%BC%EB%A6%AC%EC%A1%B0%ED%8A%B8/@33.2534019,126.5939938,13.83z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDsh6DshozquY3roZwgMTM4IOyHoOyGjOq5jQ!3s0x350dab5b2cdc880d:0xbcb796ef4d7df1f9!4m2!1d126.6235206!2d33.2525446!5m1!4e3!6e3!3m8!1s0x350c53449c8e2d91:0x2a1479074e3eae8!5m2!4m1!1i2!8m2!3d33.2411821!4d126.5934741!16s%2Fg%2F1q5bqxl7b"
438,쇠소깍,호텔 서귀피안,4.2,124,3성급 호텔,,"₩114,870","https://www.google.com/maps/place/%ED%98%B8%ED%85%94+%EC%84%9C%EA%B7%80%ED%94%BC%EC%95%88/@33.2487356,126.5866627,13.83z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDsh6DshozquY3roZwgMTM4IOyHoOyGjOq5jQ!3s0x350dab5b2cdc880d:0xbcb796ef4d7df1f9!4m2!1d126.6235206!2d33.2525446!5m1!4e3!6e3!3m8!1s0x350c53a94dbc2c09:0x2456310d99952f91!5m2!4m1!1i2!8m2!3d33.2443227!4d126.5907061!16s%2Fg%2F11h49kqlcw"
439,경복궁,공심가 한옥 게스트하우스,4.5, 40,2성급 호텔,,"₩74,385","https://www.google.com/maps/place/%EA%B3%B5%EC%8B%AC%EA%B0%80+%ED%95%9C%EC%98%A5+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5713694,126.9755365,15z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsgqzsp4HroZwgMTYxIOqyveuzteq2gQ!3s0x357ca2c74aeddea1:0x8b3046532cc715f6!4m2!1d126.977041!2d37.579617!5m1!4e3!6e3!3m8!1s0x357ca2c163c37da3:0x306090a7bba01e48!5m2!4m1!1i2!8m2!3d37.5779352!4d126.9808951!16s%2Fg%2F11cs8hx36c"
440,경복궁,24게스트하우스 경복궁점,4.7, 94,2성급 호텔,,"₩307,500","https://www.google.com/maps/place/24%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4+%EA%B2%BD%EB%B3%B5%EA%B6%81%EC%A0%90/@37.5713694,126.9755365,15z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsgqzsp4HroZwgMTYxIOqyveuzteq2gQ!3s0x357ca2c74aeddea1:0x8b3046532cc715f6!4m2!1d126.977041!2d37.579617!5m1!4e3!6e3!3m8!1s0x357ca2bdfffc7ecb:0xc7a4c29f1452dff1!5m2!4m1!1i2!8m2!3d37.5785304!4d126.9702065!16s%2Fg%2F11cm0c7fr1"
441,경복궁,나그네하우스,4.2, 77,2성급 호텔,,"₩47,570","https://www.google.com/maps/place/%EB%82%98%EA%B7%B8%EB%84%A4%ED%95%98%EC%9A%B0%EC%8A%A4/@37.5713694,126.9755365,15z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsgqzsp4HroZwgMTYxIOqyveuzteq2gQ!3s0x357ca2c74aeddea1:0x8b3046532cc715f6!4m2!1d126.977041!2d37.579617!5m1!4e3!6e3!3m8!1s0x357ca295bfc1f55d:0xa965d0cbd992d697!5m2!4m1!1i2!8m2!3d37.5767554!4d126.9716227!16s%2Fg%2F11c54nvbjn"
442,경복궁,서머셋팰리스서울,4.2," 1,525",4성급 호텔,서울특별시 종로구 율곡로2길 7,"₩84,000","https://www.google.com/maps/place/%EC%84%9C%EB%A8%B8%EC%85%8B%ED%8C%B0%EB%A6%AC%EC%8A%A4%EC%84%9C%EC%9A%B8/@37.5713694,126.9755365,15z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsgqzsp4HroZwgMTYxIOqyveuzteq2gQ!3s0x357ca2c74aeddea1:0x8b3046532cc715f6!4m2!1d126.977041!2d37.579617!5m1!4e3!6e3!3m9!1s0x357ca2c2031328b1:0xcf7b96eb26b55c41!5m2!4m1!1i2!8m2!3d37.5749761!4d126.9812196!15sCgbtmLjthZSSARZzZXJ2aWNlZF9hY2NvbW1vZGF0aW9u!16s%2Fg%2F11b73mqjk8"
443,경복궁,나인트리 프리미어 호텔 인사동,4.5, 548,4성급 호텔,서울특별시 종로구 인사동길 49,"₩65,570","https://www.google.com/maps/place/%EB%82%98%EC%9D%B8%ED%8A%B8%EB%A6%AC+%ED%94%84%EB%A6%AC%EB%AF%B8%EC%96%B4+%ED%98%B8%ED%85%94+%EC%9D%B8%EC%82%AC%EB%8F%99/@37.5713694,126.9755365,15z/data=!4m19!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOyiheuhnOq1rCDsgqzsp4HroZwgMTYxIOqyveuzteq2gQ!3s0x357ca2c74aeddea1:0x8b3046532cc715f6!4m2!1d126.977041!2d37.579617!5m1!4e3!6e3!3m5!1s0x357ca3e2036e1661:0x14448129b62842dc!5m2!4m1!1i2!15sCgbtmLjthZSSAQVob3RlbA"
444,정방폭포,퍼스트70호텔,4.2," 1,312",3성급 호텔,,"₩57,960","https://www.google.com/maps/place/%ED%8D%BC%EC%8A%A4%ED%8A%B870%ED%98%B8%ED%85%94/@33.2436699,126.5643931,15.58z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDsuaDsi63rpqzroZwyMTTrsojquLggMzcg7KCV67Cp7Y-t7Y-s!3s0x350c5373f9c8a7f1:0xa0f04e20cf99b30b!4m2!1d126.5718032!2d33.2448521!5m1!4e3!6e3!3m9!1s0x350c53e5e2d01e1b:0x87e9308227a74baf!5m2!4m1!1i2!8m2!3d33.2475888!4d126.566872!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11cs1syhw1"
445,정방폭포,디아일랜드블루호텔,4.0, 712,4성급 호텔,,"₩66,500","https://www.google.com/maps/place/%EB%94%94%EC%95%84%EC%9D%BC%EB%9E%9C%EB%93%9C%EB%B8%94%EB%A3%A8%ED%98%B8%ED%85%94/@33.2451829,126.565717,16.46z/data=!4m19!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDsuaDsi63rpqzroZwyMTTrsojquLggMzcg7KCV67Cp7Y-t7Y-s!3s0x350c5373f9c8a7f1:0xa0f04e20cf99b30b!4m2!1d126.5718032!2d33.2448521!5m1!4e3!6e3!3m5!1s0x350c539bfa69353f:0x24cc52fc83556d59!5m2!4m1!1i2!15sCgbtmLjthZSSAQVob3RlbA"
446,정방폭포,한옥호텔 한라궁,4.1, 219,3성급 호텔,,"₩142,500","https://www.google.com/maps/place/%ED%95%9C%EC%98%A5%ED%98%B8%ED%85%94+%ED%95%9C%EB%9D%BC%EA%B6%81/@33.2448518,126.5630163,15z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDsuaDsi63rpqzroZwyMTTrsojquLggMzcg7KCV67Cp7Y-t7Y-s!3s0x350c5373f9c8a7f1:0xa0f04e20cf99b30b!4m2!1d126.5718032!2d33.2448521!5m1!4e3!6e3!3m9!1s0x350c53655d837e9d:0x2a4b0030142cc372!5m2!4m1!1i2!8m2!3d33.2484883!4d126.5783116!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11c55r3pr6"
447,정방폭포,런호텔,4.4, 36,2성급 호텔,,"₩61,965","https://www.google.com/maps/place/%EB%9F%B0%ED%98%B8%ED%85%94/@33.24625,126.5661496,15.87z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDsuaDsi63rpqzroZwyMTTrsojquLggMzcg7KCV67Cp7Y-t7Y-s!3s0x350c5373f9c8a7f1:0xa0f04e20cf99b30b!4m2!1d126.5718032!2d33.2448521!5m1!4e3!6e3!3m8!1s0x350c5379fcdb5573:0x1ad59777e988d26!5m2!4m1!1i2!8m2!3d33.2471783!4d126.5661129!16s%2Fg%2F11fct8g8gx"
448,정방폭포,호텔 골든데이지 서귀포오션,4.0," 1,350",3성급 호텔,,"₩44,625","https://www.google.com/maps/place/%ED%98%B8%ED%85%94+%EA%B3%A8%EB%93%A0%EB%8D%B0%EC%9D%B4%EC%A7%80+%EC%84%9C%EA%B7%80%ED%8F%AC%EC%98%A4%EC%85%98/@33.2450162,126.5619682,16.46z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7KCc7KO87Yq567OE7J6Q7LmY64-EIOyEnOq3gO2PrOyLnCDsuaDsi63rpqzroZwyMTTrsojquLggMzcg7KCV67Cp7Y-t7Y-s!3s0x350c5373f9c8a7f1:0xa0f04e20cf99b30b!4m2!1d126.5718032!2d33.2448521!5m1!4e3!6e3!3m9!1s0x350c53764aa5a913:0xb67ad49b472dca64!5m2!4m1!1i2!8m2!3d33.249205!4d126.5676565!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11c1vfdst0"
449,안동 하회마을,옥연정사,4.7,66,2성급 호텔,,"₩266,150","https://www.google.com/maps/place/%EC%98%A5%EC%97%B0%EC%A0%95%EC%82%AC/@36.5445126,128.5051629,14z/data=!4m20!1m9!2m8!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK97IOB67aB64-EIOyViOuPmeyLnCDtko3sspzrqbQg7KCE7ISc66GcIDE4NiDslYjrj5kg7ZWY7ZqM66eI7J2E!3s0x356422fee54b49ef:0xf09ce813c603eea2!4m2!1d128.52829!2d36.5506736!3m9!1s0x356422fce7369443:0x85b130eb0b6b630d!5m2!4m1!1i2!8m2!3d36.5433979!4d128.5179001!15sCgbtmLjthZSSARFiZWRfYW5kX2JyZWFrZmFzdA!16s%2Fg%2F1tlw6y76"
450,안동 하회마을,안동 CM파크호텔,3.8,235,3성급 호텔,,"₩74,100","https://www.google.com/maps/place/%EC%95%88%EB%8F%99+CM%ED%8C%8C%ED%81%AC%ED%98%B8%ED%85%94/@36.5486651,128.4882213,13.42z/data=!4m20!1m9!2m8!1z7Zi47YWU!3m6!1z7Zi47YWU!2z6rK97IOB67aB64-EIOyViOuPmeyLnCDtko3sspzrqbQg7KCE7ISc66GcIDE4NiDslYjrj5kg7ZWY7ZqM66eI7J2E!3s0x356422fee54b49ef:0xf09ce813c603eea2!4m2!1d128.52829!2d36.5506736!3m9!1s0x356422b070859a0d:0x79fa618114f2e3aa!5m2!4m1!1i2!8m2!3d36.575439!4d128.4950423!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11fk1b_hfb"
451,도담삼봉,어스 온 어스(us on earth),4.7,37,3성급 호텔,충청북도 단양군 단양읍 도전9나길 32 KR,"₩100,274","https://www.google.com/maps/place/%EC%96%B4%EC%8A%A4+%EC%98%A8+%EC%96%B4%EC%8A%A4(us+on+earth)/@37.0007355,128.3066547,13z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7Lap7LKt67aB64-EIOuLqOyWkeq1sCDrp6Ttj6zsnY0g7IK867SJ66GcIDY0NC0xMyDrj4Tri7TsgrzrtIk!3s0x3563f4913b29f6d7:0x20aafaf95cba675b!4m2!1d128.3417706!2d37.0007407!5m1!4e3!6e3!3m9!1s0x3563f45bb2030417:0xa1555e471755cd10!5m2!4m1!1i2!8m2!3d36.9788495!4d128.3660066!15sCgbtmLjthZSSAQtndWVzdF9ob3VzZQ!16s%2Fg%2F11dzdflyrs"
452,하늘공원,스탠포드 호텔 서울,4.0," 1,491",4성급 호텔,,"₩79,475","https://www.google.com/maps/place/%EC%8A%A4%ED%83%A0%ED%8F%AC%EB%93%9C+%ED%98%B8%ED%85%94+%EC%84%9C%EC%9A%B8/@37.5677541,126.8681187,14z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDsg4HslZTrj5kgNDgyIO2VmOuKmOqzteybkA!3s0x357b4552b993615f:0xa96d9d254b05ae18!4m2!1d126.8856819!2d37.5677554!5m1!4e3!6e3!3m9!1s0x357c996d8c3194f7:0xbac15165fe776514!5m2!4m1!1i2!8m2!3d37.5822609!4d126.8866664!15sCgbtmLjthZSSAQVob3RlbA!16s%2Fg%2F11cny1g18_"
453,하늘공원,영스테이,4.4, 13,2성급 호텔,,"₩49,392","https://www.google.com/maps/place/%EC%98%81%EC%8A%A4%ED%85%8C%EC%9D%B4/@37.5640802,126.8888897,14z/data=!4m23!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDsg4HslZTrj5kgNDgyIO2VmOuKmOqzteybkA!3s0x357b4552b993615f:0xa96d9d254b05ae18!4m2!1d126.8856819!2d37.5677554!5m1!4e3!6e3!3m9!1s0x357c999b2504d7b1:0x2aa7af1207e41f11!5m2!4m1!1i2!8m2!3d37.5495714!4d126.9068799!15sCgbtmLjthZSSAQdsb2RnaW5n!16s%2Fg%2F11h6rrcncd"
454,하늘공원,예포게스트하우스(YE4GUESTHOUSE),4.6, 38,2성급 호텔,,"₩69,758","https://www.google.com/maps/place/%EC%98%88%ED%8F%AC%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4(YE4GUESTHOUSE)/@37.5595217,126.8909496,14z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDsg4HslZTrj5kgNDgyIO2VmOuKmOqzteybkA!3s0x357b4552b993615f:0xa96d9d254b05ae18!4m2!1d126.8856819!2d37.5677554!5m1!4e3!6e3!3m8!1s0x357c98e51b248697:0xe8f5d43c8fdfe172!5m2!4m1!1i2!8m2!3d37.5675035!4d126.9196039!16s%2Fg%2F11b6dp9xrn"
455,하늘공원,버즈네스트 게스트하우스 홍대,4.4, 122,2성급 호텔,,"₩19,969","https://www.google.com/maps/place/%EB%B2%84%EC%A6%88%EB%84%A4%EC%8A%A4%ED%8A%B8+%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98%EC%9A%B0%EC%8A%A4+%ED%99%8D%EB%8C%80/@37.5613223,126.917055,16.33z/data=!4m22!1m12!2m11!1z7Zi47YWU!3m6!1z7Zi47YWU!2z7ISc7Jq47Yq567OE7IucIOuniO2PrOq1rCDsg4HslZTrj5kgNDgyIO2VmOuKmOqzteybkA!3s0x357b4552b993615f:0xa96d9d254b05ae18!4m2!1d126.8856819!2d37.5677554!5m1!4e3!6e3!3m8!1s0x357c98e7d0df7487:0xc341ee41c21baff4!5m2!4m1!1i2!8m2!3d37.5611805!4d126.921448!16s%2Fg%2F1tp1wrj0"
